Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
BFO,823349,1450,TATPOPT,TATAPOWER25AUG435PE,14-AUG-2025,OPTSTK,PE,435,0.05,
BFO,822722,1450,TATPOPT,TATAPOWER25AUG430PE,14-AUG-2025,OPTSTK,PE,430,0.05,
BFO,821423,1450,TATPOPT,TATAPOWER25AUG425PE,14-AUG-2025,OPTSTK,PE,425,0.05,
BFO,821367,1450,TATPOPT,TATAPOWER25AUG420PE,14-AUG-2025,OPTSTK,PE,420,0.05,
BFO,820130,1450,TATPOPT,TATAPOWER25AUG415PE,14-AUG-2025,OPTSTK,PE,415,0.05,
BFO,820078,1450,TATPOPT,TATAPOWER25AUG410PE,14-AUG-2025,OPTSTK,PE,410,0.05,
BFO,1147407,1450,TATPOPT,TATAPOWER25AUG405PE,14-AUG-2025,OPTSTK,PE,405,0.05,
BFO,1146939,1450,TATPOPT,TATAPOWER25AUG400PE,14-AUG-2025,OPTSTK,PE,400,0.05,
BFO,1159033,1450,TATPOPT,TATAPOWER25AUG395PE,14-AUG-2025,OPTSTK,PE,395,0.05,
BFO,1158144,1450,TATPOPT,TATAPOWER25AUG390PE,14-AUG-2025,OPTSTK,PE,390,0.05,
BFO,1144998,1450,TATPOPT,TATAPOWER25AUG385PE,14-AUG-2025,OPTSTK,PE,385,0.05,
BFO,1144633,1450,TATPOPT,TATAPOWER25AUG380PE,14-AUG-2025,OPTSTK,PE,380,0.05,
BFO,1148363,1450,TATPOPT,TATAPOWER25AUG375PE,14-AUG-2025,OPTSTK,PE,375,0.05,
BFO,1147989,1450,TATPOPT,TATAPOWER25AUG370PE,14-AUG-2025,OPTSTK,PE,370,0.05,
BFO,1151304,1450,TATPOPT,TATAPOWER25AUG365PE,14-AUG-2025,OPTSTK,PE,365,0.05,
BFO,1150923,1450,TATPOPT,TATAPOWER25AUG360PE,14-AUG-2025,OPTSTK,PE,360,0.05,
BFO,1155194,1450,TATPOPT,TATAPOWER25AUG355PE,14-AUG-2025,OPTSTK,PE,355,0.05,
BFO,1154349,1450,TATPOPT,TATAPOWER25AUG350PE,14-AUG-2025,OPTSTK,PE,350,0.05,
BFO,1144067,1450,TATPOPT,TATAPOWER25AUG345PE,14-AUG-2025,OPTSTK,PE,345,0.05,
BFO,1143637,1450,TATPOPT,TATAPOWER25AUG340PE,14-AUG-2025,OPTSTK,PE,340,0.05,
BFO,1147148,1450,TATPOPT,TATAPOWER25AUG335PE,14-AUG-2025,OPTSTK,PE,335,0.05,
BFO,831385,1450,TATPOPT,TATAPOWER25AUG450CE,14-AUG-2025,OPTSTK,CE,450,0.05,
BFO,824513,1450,TATPOPT,TATAPOWER25AUG445CE,14-AUG-2025,OPTSTK,CE,445,0.05,
BFO,824076,1450,TATPOPT,TATAPOWER25AUG440CE,14-AUG-2025,OPTSTK,CE,440,0.05,
BFO,822980,1450,TATPOPT,TATAPOWER25AUG435CE,14-AUG-2025,OPTSTK,CE,435,0.05,
BFO,822939,1450,TATPOPT,TATAPOWER25AUG430CE,14-AUG-2025,OPTSTK,CE,430,0.05,
BFO,820461,1450,TATPOPT,TATAPOWER25AUG425CE,14-AUG-2025,OPTSTK,CE,425,0.05,
BFO,820410,1450,TATPOPT,TATAPOWER25AUG420CE,14-AUG-2025,OPTSTK,CE,420,0.05,
BFO,820830,1450,TATPOPT,TATAPOWER25AUG415CE,14-AUG-2025,OPTSTK,CE,415,0.05,
BFO,820787,1450,TATPOPT,TATAPOWER25AUG410CE,14-AUG-2025,OPTSTK,CE,410,0.05,
BFO,1153385,1450,TATPOPT,TATAPOWER25AUG405CE,14-AUG-2025,OPTSTK,CE,405,0.05,
BFO,1152979,1450,TATPOPT,TATAPOWER25AUG400CE,14-AUG-2025,OPTSTK,CE,400,0.05,
BFO,1158241,1450,TATPOPT,TATAPOWER25AUG395CE,14-AUG-2025,OPTSTK,CE,395,0.05,
BFO,1156311,1450,TATPOPT,TATAPOWER25AUG390CE,14-AUG-2025,OPTSTK,CE,390,0.05,
BFO,1144656,1450,TATPOPT,TATAPOWER25AUG385CE,14-AUG-2025,OPTSTK,CE,385,0.05,
BFO,1144265,1450,TATPOPT,TATAPOWER25AUG380CE,14-AUG-2025,OPTSTK,CE,380,0.05,
BFO,1148022,1450,TATPOPT,TATAPOWER25AUG375CE,14-AUG-2025,OPTSTK,CE,375,0.05,
BFO,1147496,1450,TATPOPT,TATAPOWER25AUG370CE,14-AUG-2025,OPTSTK,CE,370,0.05,
BFO,1150949,1450,TATPOPT,TATAPOWER25AUG365CE,14-AUG-2025,OPTSTK,CE,365,0.05,
BFO,1150576,1450,TATPOPT,TATAPOWER25AUG360CE,14-AUG-2025,OPTSTK,CE,360,0.05,
BFO,1154375,1450,TATPOPT,TATAPOWER25AUG355CE,14-AUG-2025,OPTSTK,CE,355,0.05,
BFO,1154056,1450,TATPOPT,TATAPOWER25AUG350CE,14-AUG-2025,OPTSTK,CE,350,0.05,
BFO,1143675,1450,TATPOPT,TATAPOWER25AUG345CE,14-AUG-2025,OPTSTK,CE,345,0.05,
BFO,1172758,1450,TATPOPT,TATAPOWER25AUG340CE,14-AUG-2025,OPTSTK,CE,340,0.05,
BFO,1146818,1450,TATPOPT,TATAPOWER25AUG335CE,14-AUG-2025,OPTSTK,CE,335,0.05,
BFO,836970,800,TAMOOPT,TATAMOTORS25SEP790PE,25-SEP-2025,OPTSTK,PE,790,0.05,
BFO,831687,800,TAMOOPT,TATAMOTORS25SEP780PE,25-SEP-2025,OPTSTK,PE,780,0.05,
BFO,833296,800,TAMOOPT,TATAMOTORS25SEP770PE,25-SEP-2025,OPTSTK,PE,770,0.05,
BFO,834915,800,TAMOOPT,TATAMOTORS25SEP760PE,25-SEP-2025,OPTSTK,PE,760,0.05,
BFO,836536,800,TAMOOPT,TATAMOTORS25SEP750PE,25-SEP-2025,OPTSTK,PE,750,0.05,
BFO,838075,800,TAMOOPT,TATAMOTORS25SEP740PE,25-SEP-2025,OPTSTK,PE,740,0.05,
BFO,832824,800,TAMOOPT,TATAMOTORS25SEP730PE,25-SEP-2025,OPTSTK,PE,730,0.05,
BFO,834460,800,TAMOOPT,TATAMOTORS25SEP720PE,25-SEP-2025,OPTSTK,PE,720,0.05,
BFO,836098,800,TAMOOPT,TATAMOTORS25SEP710PE,25-SEP-2025,OPTSTK,PE,710,0.05,
BFO,837657,800,TAMOOPT,TATAMOTORS25SEP700PE,25-SEP-2025,OPTSTK,PE,700,0.05,
BFO,834846,800,TAMOOPT,TATAMOTORS25SEP690PE,25-SEP-2025,OPTSTK,PE,690,0.05,
BFO,836455,800,TAMOOPT,TATAMOTORS25SEP680PE,25-SEP-2025,OPTSTK,PE,680,0.05,
BFO,838014,800,TAMOOPT,TATAMOTORS25SEP670PE,25-SEP-2025,OPTSTK,PE,670,0.05,
BFO,832750,800,TAMOOPT,TATAMOTORS25SEP660PE,25-SEP-2025,OPTSTK,PE,660,0.05,
BFO,834397,800,TAMOOPT,TATAMOTORS25SEP650PE,25-SEP-2025,OPTSTK,PE,650,0.05,
BFO,839420,800,TAMOOPT,TATAMOTORS25SEP640PE,25-SEP-2025,OPTSTK,PE,640,0.05,
BFO,839778,800,TAMOOPT,TATAMOTORS25SEP630PE,25-SEP-2025,OPTSTK,PE,630,0.05,
BFO,839528,800,TAMOOPT,TATAMOTORS25SEP620PE,25-SEP-2025,OPTSTK,PE,620,0.05,
BFO,840031,800,TAMOOPT,TATAMOTORS25SEP610PE,25-SEP-2025,OPTSTK,PE,610,0.05,
BFO,840514,800,TAMOOPT,TATAMOTORS25SEP600PE,25-SEP-2025,OPTSTK,PE,600,0.05,
BFO,862734,800,TAMOOPT,TATAMOTORS25SEP590PE,25-SEP-2025,OPTSTK,PE,590,0.05,
BFO,862868,800,TAMOOPT,TATAMOTORS25SEP580PE,25-SEP-2025,OPTSTK,PE,580,0.05,
BFO,832957,800,TAMOOPT,TATAMOTORS25SEP790CE,25-SEP-2025,OPTSTK,CE,790,0.05,
BFO,834575,800,TAMOOPT,TATAMOTORS25SEP780CE,25-SEP-2025,OPTSTK,CE,780,0.05,
BFO,836208,800,TAMOOPT,TATAMOTORS25SEP770CE,25-SEP-2025,OPTSTK,CE,770,0.05,
BFO,837762,800,TAMOOPT,TATAMOTORS25SEP760CE,25-SEP-2025,OPTSTK,CE,760,0.05,
BFO,832491,800,TAMOOPT,TATAMOTORS25SEP750CE,25-SEP-2025,OPTSTK,CE,750,0.05,
BFO,834113,800,TAMOOPT,TATAMOTORS25SEP740CE,25-SEP-2025,OPTSTK,CE,740,0.05,
BFO,835760,800,TAMOOPT,TATAMOTORS25SEP730CE,25-SEP-2025,OPTSTK,CE,730,0.05,
BFO,837345,800,TAMOOPT,TATAMOTORS25SEP720CE,25-SEP-2025,OPTSTK,CE,720,0.05,
BFO,832065,800,TAMOOPT,TATAMOTORS25SEP710CE,25-SEP-2025,OPTSTK,CE,710,0.05,
BFO,833692,800,TAMOOPT,TATAMOTORS25SEP700CE,25-SEP-2025,OPTSTK,CE,700,0.05,
BFO,834668,800,TAMOOPT,TATAMOTORS25SEP690CE,25-SEP-2025,OPTSTK,CE,690,0.05,
BFO,836295,800,TAMOOPT,TATAMOTORS25SEP680CE,25-SEP-2025,OPTSTK,CE,680,0.05,
BFO,837854,800,TAMOOPT,TATAMOTORS25SEP670CE,25-SEP-2025,OPTSTK,CE,670,0.05,
BFO,832583,800,TAMOOPT,TATAMOTORS25SEP660CE,25-SEP-2025,OPTSTK,CE,660,0.05,
BFO,834209,800,TAMOOPT,TATAMOTORS25SEP650CE,25-SEP-2025,OPTSTK,CE,650,0.05,
BFO,839054,800,TAMOOPT,TATAMOTORS25SEP640CE,25-SEP-2025,OPTSTK,CE,640,0.05,
BFO,839767,800,TAMOOPT,TATAMOTORS25SEP630CE,25-SEP-2025,OPTSTK,CE,630,0.05,
BFO,839520,800,TAMOOPT,TATAMOTORS25SEP620CE,25-SEP-2025,OPTSTK,CE,620,0.05,
BFO,840022,800,TAMOOPT,TATAMOTORS25SEP610CE,25-SEP-2025,OPTSTK,CE,610,0.05,
BFO,840504,800,TAMOOPT,TATAMOTORS25SEP600CE,25-SEP-2025,OPTSTK,CE,600,0.05,
BFO,862712,800,TAMOOPT,TATAMOTORS25SEP590CE,25-SEP-2025,OPTSTK,CE,590,0.05,
BFO,862854,800,TAMOOPT,TATAMOTORS25SEP580CE,25-SEP-2025,OPTSTK,CE,580,0.05,
BFO,854851,800,TAMOOPT,TATAMOTORS25OCT770PE,30-OCT-2025,OPTSTK,PE,770,0.05,
BFO,849978,800,TAMOOPT,TATAMOTORS25OCT760PE,30-OCT-2025,OPTSTK,PE,760,0.05,
BFO,851446,800,TAMOOPT,TATAMOTORS25OCT750PE,30-OCT-2025,OPTSTK,PE,750,0.05,
BFO,852896,800,TAMOOPT,TATAMOTORS25OCT740PE,30-OCT-2025,OPTSTK,PE,740,0.05,
BFO,854423,800,TAMOOPT,TATAMOTORS25OCT730PE,30-OCT-2025,OPTSTK,PE,730,0.05,
BFO,849556,800,TAMOOPT,TATAMOTORS25OCT720PE,30-OCT-2025,OPTSTK,PE,720,0.05,
BFO,851030,800,TAMOOPT,TATAMOTORS25OCT710PE,30-OCT-2025,OPTSTK,PE,710,0.05,
